MKT,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,EQ,PITTIENG,PITTI ENGINEERING LIMITED,       289.90,       297.95,       301.10,       291.00,       291.90,                 24512508.45,82465,N, ,3600,       375.00,       155.70
N,EQ,PIXTRANS,PIX TRANSMISSIONS LIMITED,       852.65,       865.00,       865.00,       850.00,       855.20,                  4332910.40,5043,N, ,700,      1140.50,       713.70
N,EQ,PLASTIBLEN,PLASTIBLENDS INDIA LTD,       219.00,       223.35,       223.95,       220.10,       221.25,                  1050269.55,4743,N, ,254,       300.00,       177.05
N,EQ,PNBGILTS,PNB GILTS LIMITED,        61.60,        62.55,        62.70,        61.65,        62.20,                  6900001.95,110926,N, ,1048,        77.40,        57.40
N,EQ,PNBHOUSING,PNB HOUSING FIN LTD.,       391.15,       399.90,       402.10,       394.10,       396.15,                 56003416.80,141192,N, ,4366,       660.00,       311.45
N,EQ,PNC,PRITISH NANDY COMMUNICATI,        42.25,        42.40,        44.25,        42.40,        43.85,                   855756.75,19723,N, ,273,        75.00,        36.15
N,EQ,PNCINFRA,PNC INFRATECH LTD.,       267.95,       272.70,       272.80,       266.75,       271.30,                 36991839.80,136925,N, ,4570,       395.90,       219.00
N,EQ,PODDARHOUS,PODDAR HOUSE & DVPT LTD,       220.90,       218.95,       231.90,       218.85,       228.65,                  1339323.35,5944,N, ,154,       313.00,       147.05
N,EQ,PODDARMENT,PODDAR PIGMENTS LIMITED,       262.70,       263.35,       272.00,       263.25,       269.20,                   735305.80,2746,N, ,231,       390.00,       231.80
N,EQ,POKARNA,POKARNA LIMITED,       465.75,       466.60,       479.45,       466.60,       475.25,                 10230145.60,21554,N, ,2239,       840.55,       406.55
N,EQ,POLICYBZR,PB FINTECH LIMITED,       468.85,       475.10,       483.45,       474.30,       482.15,                110160969.40,229697,N, ,10696,      1470.00,       454.30
N,EQ,POLYCAB,POLYCAB INDIA LIMITED,      2542.85,      2574.00,      2665.00,      2560.20,      2633.85,                934985991.20,355302,N, ,23305,      2820.00,      2043.85
N,EQ,POLYMED,POLY MEDICURE LIMITED,       888.25,       904.00,       930.00,       890.15,       913.80,                 49009829.60,53623,N, ,7838,      1078.00,       651.10
N,EQ,POLYPLEX,POLYPLEX CORPORATION LTD,      1911.00,      1958.60,      1963.35,      1881.55,      1892.45,                442747654.05,232513,N, ,24293,      2870.20,      1638.10
N,EQ,PONNIERODE,PONNIE SUGARS (ERODE) LTD,       241.25,       244.85,       246.45,       240.05,       242.45,                   821675.85,3380,N, ,195,       319.70,       196.00
N,EQ,POONAWALLA,POONAWALLA FINCORP LTD,       306.55,       314.00,       318.30,       308.60,       315.85,               1279008240.85,4076606,N, ,27062,       343.80,       140.75
N,EQ,POWERINDIA,HITACHI ENERGY INDIA LTD,      3474.70,      3519.00,      3526.45,      3456.00,      3496.40,                 59983606.25,17211,N, ,5152,      4042.60,      2160.00
N,EQ,POWERMECH,POWER MECH PROJECTS LTD.,      1820.30,      1840.00,      2025.00,      1832.00,      2002.10,                417134158.50,212371,N, ,14643,      2025.00,       804.85
N,EQ,PPAP,PPAP AUTOMOTIVE LIMITED,       204.45,       207.45,       216.00,       207.45,       213.65,                   954271.15,4490,N, ,219,       272.00,       172.95
N,EQ,PPL,PRAKASH PIPES LIMITED,       166.90,       169.10,       173.00,       168.25,       169.10,                 10698126.50,62740,N, ,2292,       210.00,       125.00
N,EQ,PRAENG,PRAJAY ENG. SYN. LTD.,        13.20,        13.85,        14.00,        13.40,        13.60,                  2550048.30,187427,N, ,846,        25.90,        12.85
N,EQ,PRAJIND,PRAJ INDUSTRIES LTD,       403.90,       409.90,       421.75,       409.90,       414.60,                355348447.25,852702,N, ,19833,       448.00,       289.05
N,EQ,PRAKASH,PRAKASH INDUSTRIES LTD,        51.50,        52.20,        52.65,        51.85,        52.20,                  9271341.95,177611,N, ,1582,        87.50,        45.10
N,EQ,PRAKASHSTL,PRAKASH STEELAGE LTD,         5.45,         5.50,         5.60,         5.40,         5.50,                  2460242.20,447788,N, ,895,         9.75,         1.95
N,EQ,PRAXIS,PRAXIS HOME RETAIL LTD,        30.00,        30.00,        31.45,        30.00,        30.90,                   159491.80,5223,N, ,68,        76.30,        27.20
N,EQ,PRECAM,PRECISION CAMSHAFTS LTD.,       109.15,       115.00,       115.00,       111.00,       111.15,                  4356425.75,38948,N, ,1016,       189.75,        85.30
N,SM,PRECISION,PRECISION METALIKS LTD,        34.00,        35.00,        37.35,        35.00,        36.40,                  1022800.00,28000,N, ,14,        55.95,        23.65
N,EQ,PRECOT,PRECOT LIMITED,       236.40,       240.90,       241.05,       233.00,       234.45,                  1051987.50,4461,N, ,353,       400.00,       207.05
N,EQ,PRECWIRE,PRECISION WIRES INDIA LTD,        84.05,        86.35,        87.65,        84.65,        86.45,                 10902620.20,126863,N, ,2233,       417.50,        57.00
N,EQ,PREMEXPLN,PREMIER EXPLOSIVES LTD,       428.00,       434.00,       443.25,       429.75,       434.85,                  2650968.65,6053,N, ,372,       532.90,       218.55
N,EQ,PREMIERPOL,PREMIER POLYFILM LTD,        90.80,        91.50,        93.50,        91.40,        92.20,                   936662.05,10137,N, ,216,       138.00,        63.50
N,EQ,PRESSMN,PRESSMAN ADVERTISING LTD,        38.95,        39.90,        40.85,        39.05,        40.05,                  1439608.95,35899,N, ,313,        53.50,        26.20
N,EQ,PRESTIGE,PRESTIGE ESTATE LTD,       455.90,       459.00,       466.00,       459.00,       464.30,                 80800486.05,174580,N, ,5735,       554.90,       379.00
N,EQ,PRICOLLTD,PRICOL LIMITED,       178.80,       183.00,       184.00,       177.20,       181.00,                164313823.15,909787,N, ,7145,       195.60,        88.90
N,EQ,PRIMESECU,PRIME SECURITIES LIMITED,        98.15,       100.05,       102.90,        98.05,       101.15,                  2812830.25,28015,N, ,213,       132.55,        83.05
N,EQ,PRINCEPIPE,PRINCE PIPES FITTINGS LTD,       581.20,       587.20,       593.65,       580.90,       586.00,                 54099958.60,92250,N, ,6689,       897.00,       549.30
N,EQ,PRITI,PRITI INTERNATIONAL LTD,       183.10,       185.00,       187.50,       180.00,       183.45,                  5950554.45,32326,N, ,990,       232.40,        61.85
N,EQ,PRITIKAUTO,PRITIKA AUTO INDUS LTD,        16.05,        16.45,        16.50,        16.00,        16.10,                  2435565.85,150035,N, ,452,        22.20,        10.45
N,EQ,PRIVISCL,PRIVI SPECIALITY CHE LTD,      1437.00,      1451.70,      1458.75,      1424.00,      1428.45,                 21267606.60,14829,N, ,3198,      2249.00,      1015.30
N,SM,PROPEQUITY,P. E. ANALYTICS LIMITED,       157.50,       161.00,       163.00,       159.20,       160.50,                  2708400.00,16800,N, ,14,       204.10,       130.00
N,EQ,PROZONINTU,PROZONE INTU PROPRTIS LTD,        22.15,        22.70,        22.70,        22.00,        22.15,                  2559628.50,114873,N, ,576,        39.80,        19.05
N,EQ,PRSMJOHNSN,PRISM JOHNSON LIMITED,       127.50,       128.60,       130.90,       127.25,       127.85,                 16127433.35,125153,N, ,1636,       160.00,        96.65
N,EQ,PRUDENT,PRUDENT CORP ADV SER LTD,       689.40,       692.30,       704.05,       684.55,       689.70,                 30048433.90,43336,N, ,3567,       750.00,       460.95
N,EQ,PSB,PUNJAB & SIND BANK,        15.45,        15.50,        15.90,        15.50,        15.60,                  2870224.15,182660,N, ,548,        19.95,        13.00
N,EQ,PSPPROJECT,PSP PROJECTS LIMITED,       624.15,       632.05,       656.45,       632.05,       649.70,                141691167.00,218295,N, ,7617,       684.00,       448.00
N,EQ,PTC,PTC INDIA LIMITED,        76.50,        77.40,        78.95,        76.50,        77.65,                 61473291.15,793576,N, ,4713,       144.40,        71.10
N,EQ,PTL,PTL ENTERPRISES LTD,        30.50,        31.35,        31.35,        30.65,        30.75,                  1437446.40,46545,N, ,522,        56.00,        27.15
N,EQ,PUNJABCHEM,PUNJAB CHEM & CROP PROT L,      1222.65,      1244.00,      1247.05,      1200.00,      1214.40,                 11156912.55,9113,N, ,1380,      1648.45,      1137.20
N,EQ,PURVA,PURAVANKARA LIMITED,        92.05,        93.90,        95.50,        93.25,        94.75,                 19610420.45,206935,N, ,2148,       166.50,        78.05
N,EQ,PVP,PVP VENTURES LIMITED,         9.10,         9.55,         9.55,         9.50,         9.55,                  2704459.50,283190,N, ,185,        11.15,         4.85
N,EQ,PVR,PVR LIMITED,      1756.05,      1780.00,      1783.60,      1724.00,      1739.60,                715721946.45,410667,N, ,20277,      2214.85,      1224.05
N,SM,QUADPRO,QUADPRO ITES LIMITED,         7.10,         7.40,         7.80,         7.40,         7.60,                   364800.00,48000,N, ,4,        18.80,         5.75
N,EQ,QUESS,QUESS CORP LIMITED,       630.25,       634.90,       659.25,       627.95,       633.40,                151969150.90,240320,N, ,7291,       967.80,       527.40
N,EQ,QUICKHEAL,QUICK HEAL TECH LTD,       199.20,       204.90,       206.45,       200.40,       201.25,                 10881269.85,53498,N, ,3924,       257.00,       141.00
N,EQ,RADAAN,RADAAN MEDIAWORKS (I) LTD,         1.45,         1.50,         1.50,         1.40,         1.50,                    51765.20,35612,N, ,73,         1.95,         1.00
N,EQ,RADHIKAJWE,RADHIKA JEWELTECH LIMITED,       162.55,       164.80,       168.00,       162.80,       164.90,                  3455306.85,20879,N, ,1223,       199.90,       147.45
N,EQ,RADICO,RADICO KHAITAN LTD,      1078.50,      1093.60,      1095.00,      1075.00,      1079.85,                161767279.00,149788,N, ,9156,      1294.00,       723.20
N,EQ,RADIOCITY,MUSIC BROADCAST LIMITED,        24.40,        24.40,        24.80,        24.20,        24.35,                  8780987.30,357363,N, ,673,        27.65,        19.70
N,EQ,RAILTEL,RAILTEL CORP OF IND LTD,       105.30,       107.20,       107.85,       105.80,       106.70,                 79102202.25,740335,N, ,5760,       141.95,        84.00
N,EQ,RAIN,RAIN INDUSTRIES LIMITED,       161.85,       164.70,       167.30,       162.50,       166.55,                226570442.45,1364307,N, ,10133,       259.50,       128.60
N,EQ,RAINBOW,RAINBOW CHILDRENS MED LTD,       648.50,       652.00,       686.90,       652.00,       678.20,                237252976.65,352114,N, ,24550,       686.90,       410.00
N,EQ,RAJESHEXPO,RAJESH EXPORTS LTD,       566.20,       570.50,       575.25,       565.50,       567.95,                 47163764.85,82800,N, ,7640,       994.70,       518.50
N,EQ,RAJMET,RAJNANDINI METAL LIMITED,       288.05,       290.00,       294.00,       290.00,       292.25,                  1706836.00,5860,N, ,273,       488.20,       144.20
N,EQ,RAJRATAN,RAJRATAN GLOBAL WIRE LTD,      1219.35,      1239.00,      1243.25,      1211.05,      1221.50,                 83821769.05,68391,N, ,7731,      1409.90,       500.50
N,EQ,RAJSREESUG,RAJSHREE SUGAR & CHEMICAL,        32.05,        32.20,        32.55,        31.60,        32.35,                   691703.45,21513,N, ,308,        48.00,        21.50
N,EQ,RAJTV,RAJ TV NETWORK LTD,        40.35,        41.55,        41.55,        38.60,        39.85,                   779719.90,19630,N, ,167,        64.20,        33.25
N,EQ,RALLIS,RALLIS INDIA LTD,       205.85,       207.85,       212.45,       207.50,       211.55,                 23379978.65,111144,N, ,3110,       324.75,       182.50
N,EQ,RAMANEWS,SHREE RAMA NEWSPRINT LTD,        15.30,        15.75,        15.75,        15.15,        15.55,                   333338.30,21475,N, ,90,        22.85,        14.30
N,EQ,RAMAPHO,RAMA PHOSPHATES LIMITED,       297.40,       305.00,       307.95,       301.20,       303.30,                  4574637.20,15034,N, ,1117,       364.40,       262.60
N,EQ,RAMASTEEL,RAMA STEEL TUBES LIMITED,       104.80,       107.30,       110.00,       106.95,       110.00,                 96930382.55,886666,N, ,3490,       583.40,        99.80
N,EQ,RAMCOCEM,THE RAMCO CEMENTS LIMITED,       741.30,       755.00,       759.60,       744.30,       757.15,                133323334.75,176647,N, ,5198,      1119.60,       575.65
N,EQ,RAMCOIND,RAMCO INDUSTRIES LIMITED,       183.25,       185.20,       188.90,       184.40,       186.60,                  9956827.55,53333,N, ,1638,       314.00,       166.00
N,EQ,RAMCOSYS,RAMCO SYSTEMS LTD.,       256.75,       264.00,       268.00,       259.70,       261.95,                 15589670.95,59022,N, ,2690,       507.70,       222.55
N,EQ,RAMKY,RAMKY INFRA LTD,       209.90,       213.00,       216.05,       210.85,       213.20,                 21338460.60,100109,N, ,2108,       258.50,       123.35
N,EQ,RAMRAT,RAM RATNA WIRES LIMITED,       205.00,       213.00,       215.25,       208.40,       215.25,                 14225416.35,66634,N, ,1675,       511.85,       201.30
N,EQ,RANASUG,RANA SUGARS LTD.,        23.75,        24.35,        24.35,        23.55,        23.80,                 12213807.30,511875,N, ,1857,        44.35,        22.55
N,EQ,RANEENGINE,RANE ENG VALVE LTD,       226.65,       229.80,       235.00,       226.65,       232.50,                  1027747.30,4427,N, ,297,       317.00,       183.30
N,EQ,RANEHOLDIN,RANE HOLDINGS LIMITED,       791.20,       803.05,       825.00,       801.00,       816.50,                 14846054.25,18210,N, ,1349,       946.60,       552.15
N,EQ,RATEGAIN,RATEGAIN TRAVEL TECHN LTD,       272.60,       276.20,       289.90,       276.20,       286.60,                136635898.45,479246,N, ,9798,       525.00,       235.00
N,EQ,RATNAMANI,RATNAMANI MET & TUB LTD.,      1873.50,      1882.90,      1927.35,      1880.00,      1918.00,                 21887599.45,11477,N, ,2928,      2864.00,      1553.55
N,EQ,RAYMOND,RAYMOND LTD,      1066.00,      1090.00,      1097.00,      1050.50,      1066.70,                257811879.15,238984,N, ,10532,      1278.75,       435.75
N,EQ,RBA,RESTAURANT BRAND ASIA LTD,       131.60,       133.40,       133.70,       129.00,       130.00,                 64975200.65,496650,N, ,8035,       171.90,        86.50
N,EQ,RBL,RANE BRAKE LINING LTD,       715.30,       718.45,       727.00,       702.65,       713.85,                  4237351.20,5912,N, ,741,       930.05,        87.35
N,EQ,RBLBANK,RBL BANK LIMITED,       111.05,       114.80,       118.40,       113.20,       117.75,               1799774575.40,15529994,N, ,45642,       221.30,        74.15
N,EQ,RCF,RASHTRIYA CHEMICALS & FER,        92.80,        94.35,        95.25,        93.65,        94.85,                144870143.85,1534096,N, ,7258,       112.65,        66.00
N,EQ,RECLTD,REC LIMITED,        91.80,        92.90,        94.00,        92.50,        93.65,                582921494.25,6252237,N, ,40321,       168.85,        91.40
N,EQ,REDINGTON,REDINGTON LIMITED,       141.10,       143.75,       146.50,       142.10,       144.65,                242683750.85,1673546,N, ,16382,       179.20,       109.40
